Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_102940,EID_52940,Urban,Small,North,Zone 6,7,3,3,5842,Rented,57,0,0,0,270,18.0,2013.0,20,1,A+,6,15,26085
WH_123546,EID_73546,Rural,Large,South,Zone 5,7,0,2,5546,Rented,44,0,0,0,191,19.0,2017.0,8,0,B+,3,14,9106
WH_112282,EID_62282,Rural,Mid,West,Zone 3,8,0,3,4358,Rented,24,0,0,1,117,26.0,1999.0,21,1,A+,4,19,27063
WH_101032,EID_51032,Rural,Large,South,Zone 5,0,0,2,4705,Company Owned,33,0,0,1,117,28.0,,10,0,B,1,14,12121
WH_111339,EID_61339,Rural,Small,West,Zone 1,1,2,4,6801,Company Owned,17,0,0,0,167,20.0,,12,0,A+,4,30,17106
WH_102423,EID_52423,Urban,Large,North,Zone 5,1,1,2,5702,Company Owned,68,0,0,1,257,35.0,,16,1,A,3,17,21126
WH_112689,EID_62689,Rural,Mid,West,Zone 4,1,0,3,5287,Company Owned,70,0,0,1,74,32.0,,24,1,A+,4,11,31067
WH_106804,EID_56804,Rural,Large,West,Zone 5,8,0,2,6498,Rented,17,0,0,1,214,33.0,1998.0,18,0,B,5,14,21136
WH_124969,EID_74969,Urban,Large,West,Zone 6,2,0,2,4631,Company Owned,66,0,0,1,234,36.0,,12,0,A,6,6,15150
WH_113690,EID_63690,Rural,Large,North,Zone 6,5,0,2,4927,Rented,50,0,0,0,243,20.0,2021.0,5,0,B+,3,23,6147
WH_120424,EID_70424,Rural,Small,West,Zone 1,4,1,2,5158,Rented,58,0,0,0,100,31.0,2004.0,22,1,C,5,31,29078
WH_122629,EID_72629,Rural,Mid,South,Zone 3,4,0,3,4836,Company Owned,42,1,0,1,194,24.0,,9,0,C,6,27,11117
WH_112430,EID_62430,Rural,Large,South,Zone 5,8,0,3,4479,Company Owned,60,0,0,0,110,21.0,2016.0,10,1,A+,1,25,15099
WH_123539,EID_73539,Rural,Large,West,Zone 6,4,0,3,4660,Company Owned,17,1,1,1,243,36.0,2012.0,19,0,A,4,6,24066
WH_100679,EID_50679,Urban,Mid,South,Zone 2,7,4,2,5492,Company Owned,39,0,0,1,156,45.0,2010.0,20,1,B,6,1,24092
WH_122578,EID_72578,Rural,Mid,South,Zone 2,4,0,2,5451,Rented,36,0,0,0,270,22.0,2003.0,27,1,B,2,32,32097
WH_104169,EID_54169,Rural,Large,North,Zone 5,7,0,4,4951,Rented,20,1,0,1,130,34.0,2008.0,16,0,A,5,24,21120
WH_119619,EID_69619,Rural,Large,North,Zone 5,2,0,3,4900,Rented,16,0,0,0,76,18.0,,9,0,C,1,17,12074
WH_108599,EID_58599,Rural,Mid,South,Zone 2,5,0,2,4910,Company Owned,60,0,0,1,112,50.0,2004.0,17,1,A,6,1,22148
WH_120745,EID_70745,Rural,Large,North,Zone 5,6,1,3,7065,Rented,70,0,0,0,251,16.0,2019.0,7,1,C,1,14,9101
WH_114096,EID_64096,Urban,Mid,North,Zone 4,8,0,3,6261,Company Owned,25,0,0,1,115,33.0,1998.0,18,0,B,2,26,20139
WH_123137,EID_73137,Rural,Small,West,Zone 6,8,0,4,5573,Company Owned,41,1,0,1,55,55.0,2012.0,19,0,B,2,15,24112
WH_104122,EID_54122,Rural,Mid,South,Zone 3,5,4,2,8004,Company Owned,19,0,0,1,217,24.0,2004.0,16,0,B,2,19,19083
WH_109815,EID_59815,Rural,Small,North,Zone 6,0,5,3,5548,Company Owned,67,1,1,1,68,31.0,,12,0,A,4,13,15123
WH_109787,EID_59787,Rural,Large,North,Zone 5,3,1,4,2816,Rented,57,0,0,1,230,36.0,2010.0,19,0,B+,6,14,23088
WH_113710,EID_63710,Rural,Mid,North,Zone 4,7,0,3,6123,Company Owned,44,0,1,0,223,23.0,2003.0,24,1,A+,3,26,30059
WH_109745,EID_59745,Rural,Mid,North,Zone 2,8,4,3,4769,Rented,17,0,0,1,203,24.0,,5,0,B,2,22,6075
WH_108140,EID_58140,Rural,Small,West,Zone 6,4,0,3,5069,Company Owned,26,0,0,1,269,36.0,1999.0,39,0,A,3,2,53092
WH_100170,EID_50170,Rural,Small,South,Zone 6,4,3,3,8736,Rented,63,0,1,1,187,,2017.0,6,1,B,5,15,7120
WH_102882,EID_52882,Rural,Mid,South,Zone 3,1,2,2,5782,Company Owned,50,0,0,0,160,29.0,,0,0,,0,19,3104
WH_103205,EID_53205,Rural,Mid,West,Zone 4,4,0,3,6138,Rented,37,0,0,0,86,20.0,2003.0,29,1,A+,2,26,40130
WH_114239,EID_64239,Rural,Large,South,Zone 6,7,2,3,4700,Rented,32,0,0,0,271,18.0,2008.0,20,0,B+,4,23,24077
WH_124964,EID_74964,Rural,Mid,West,Zone 4,1,0,2,7693,Company Owned,46,0,0,1,66,30.0,,6,0,B,1,11,7061
WH_115281,EID_65281,Rural,Mid,North,Zone 2,5,0,2,4649,Company Owned,25,0,0,1,58,20.0,2002.0,32,0,B+,2,22,38086
WH_121098,EID_71098,Rural,Mid,West,Zone 4,8,0,5,4631,Rented,18,0,0,1,122,34.0,2016.0,15,1,A+,4,26,23091
WH_101033,EID_51033,Rural,Mid,North,Zone 4,8,3,3,4973,Company Owned,66,0,0,1,249,31.0,,4,0,C,2,26,5075
WH_116738,EID_66738,Rural,Large,West,Zone 6,5,0,3,5465,Company Owned,53,0,0,1,87,29.0,2020.0,6,0,B+,3,6,7103
WH_121339,EID_71339,Rural,Mid,West,Zone 4,7,3,3,6930,Rented,48,0,0,0,168,27.0,2004.0,25,0,B,3,26,30085
WH_101385,EID_51385,Rural,Mid,North,Zone 4,8,1,4,4633,Company Owned,55,0,0,1,253,25.0,2013.0,10,0,C,2,26,13061
WH_101295,EID_51295,Rural,Large,North,Zone 6,2,0,3,4282,Rented,23,0,0,0,64,29.0,,15,0,C,5,23,19099
WH_108875,EID_58875,Rural,Large,West,Zone 5,1,1,3,4402,Company Owned,33,0,0,1,92,32.0,,16,1,A,2,25,21062
WH_112362,EID_62362,Rural,Large,North,Zone 6,8,0,4,3921,Company Owned,30,0,0,1,193,23.0,2022.0,0,0,,0,29,14132
WH_121702,EID_71702,Rural,Large,North,Zone 6,4,0,4,2640,Rented,45,0,0,1,151,,2012.0,18,1,B,4,28,22089
WH_124599,EID_74599,Rural,Large,North,Zone 6,3,0,3,4873,Rented,27,0,0,0,82,26.0,2011.0,23,0,A,3,23,32107
WH_120199,EID_70199,Rural,Mid,West,Zone 4,6,0,4,3562,Company Owned,40,0,0,1,87,44.0,2016.0,13,1,C,4,26,17123
WH_118627,EID_68627,Rural,Mid,South,Zone 2,0,0,4,6178,Company Owned,27,0,0,1,88,44.0,,24,0,C,4,32,30110
WH_123863,EID_73863,Rural,Small,North,Zone 1,0,0,4,4007,Company Owned,15,0,0,1,227,35.0,,7,0,C,1,3,10138
WH_117346,EID_67346,Rural,Mid,North,Zone 3,5,1,3,4760,Company Owned,31,0,0,0,217,22.0,2002.0,33,0,B,3,19,39140
WH_107360,EID_57360,Rural,Large,West,Zone 5,1,0,2,4936,Company Owned,37,0,0,1,112,22.0,,15,0,C,5,10,21058
WH_108871,EID_58871,Rural,Large,North,Zone 6,5,0,3,4827,Company Owned,26,0,1,1,141,29.0,2007.0,17,1,A+,6,6,23126
WH_116046,EID_66046,Rural,Mid,North,Zone 2,1,0,2,4958,Company Owned,64,0,0,1,71,28.0,,37,1,A+,5,12,52105
WH_101497,EID_51497,Rural,Large,North,Zone 6,6,0,3,6902,Rented,30,0,0,0,105,,,13,0,C,3,6,17083
WH_118238,EID_68238,Rural,Small,North,Zone 6,0,0,4,5433,Rented,70,0,0,1,60,35.0,,31,0,C,6,13,41123
WH_108992,EID_58992,Rural,Mid,East,Zone 4,4,1,3,3911,Company Owned,41,0,0,1,115,49.0,2001.0,30,0,B+,5,26,36100
WH_100747,EID_50747,Rural,Mid,South,Zone 2,5,3,3,3525,Rented,42,0,0,1,90,,,16,0,C,4,32,20138
WH_121069,EID_71069,Rural,Mid,South,Zone 3,6,0,2,3834,Rented,17,0,0,1,84,26.0,2020.0,6,1,C,3,19,7071
WH_105981,EID_55981,Urban,Large,West,Zone 6,4,0,2,6530,Company Owned,20,0,0,1,200,21.0,,6,1,A,2,6,8122
WH_115001,EID_65001,Rural,Mid,South,Zone 3,7,2,2,3335,Company Owned,30,0,0,1,111,31.0,,21,1,A,3,27,27149
WH_124278,EID_74278,Rural,Mid,North,Zone 4,4,0,3,6230,Rented,60,0,0,1,172,29.0,2018.0,11,0,B+,3,26,14074
WH_102206,EID_52206,Rural,Mid,West,Zone 3,3,1,4,3914,Company Owned,67,0,0,1,247,35.0,2018.0,7,1,C,2,19,9142
WH_103056,EID_53056,Rural,Large,West,Zone 6,6,0,4,3763,Company Owned,56,0,1,1,261,37.0,2014.0,14,0,B+,1,23,16055
WH_120603,EID_70603,Rural,Small,South,Zone 1,7,2,3,5473,Rented,55,0,0,1,125,25.0,,15,0,B,2,31,17149
WH_107379,EID_57379,Rural,Mid,North,Zone 3,3,0,4,4730,Rented,52,0,0,0,89,25.0,2001.0,39,0,B+,4,27,49073
WH_100590,EID_50590,Rural,Mid,West,Zone 2,6,3,3,5895,Rented,31,0,0,0,186,22.0,,8,1,C,5,1,11084
WH_116614,EID_66614,Urban,Mid,West,Zone 4,3,0,4,5377,Rented,66,0,0,0,78,,2009.0,16,0,A,3,26,21069
WH_107508,EID_57508,Rural,Mid,North,Zone 3,8,0,3,4494,Rented,41,0,0,0,181,26.0,2015.0,17,0,A,3,27,24125
WH_114152,EID_64152,Urban,Small,North,Zone 6,0,2,2,4672,Company Owned,17,0,0,1,67,38.0,,16,0,B+,6,8,19099
WH_120235,EID_70235,Rural,Mid,South,Zone 3,8,0,2,4403,Company Owned,68,0,0,1,258,31.0,2014.0,13,1,B+,5,19,16063
WH_101491,EID_51491,Rural,Large,North,Zone 5,4,0,4,4573,Company Owned,38,0,0,0,66,50.0,2012.0,20,0,B+,4,14,24067
WH_106569,EID_56569,Rural,Large,South,Zone 6,0,3,3,4039,Rented,43,0,1,1,146,34.0,,11,0,A+,3,29,14114
WH_111356,EID_61356,Rural,Mid,South,Zone 2,2,0,2,4408,Company Owned,56,0,0,1,59,29.0,,21,0,A+,5,12,28118
WH_114780,EID_64780,Rural,Mid,North,Zone 2,8,0,2,3857,Rented,54,0,0,1,103,28.0,2009.0,22,0,B,5,1,26064
WH_116147,EID_66147,Rural,Mid,North,Zone 4,8,3,2,5502,Rented,49,0,0,1,152,56.0,,26,1,C,4,26,34095
WH_117286,EID_67286,Rural,Mid,South,Zone 4,6,0,2,3324,Company Owned,31,0,0,1,241,27.0,1996.0,25,0,B,3,26,29070
WH_117612,EID_67612,Rural,Large,North,Zone 6,4,2,5,4597,Rented,55,1,0,1,266,29.0,,9,0,B+,4,28,10122
WH_107089,EID_57089,Rural,Large,North,Zone 6,0,2,3,5979,Company Owned,19,0,0,1,220,24.0,,14,0,A,2,6,18119
WH_105265,EID_55265,Rural,Mid,West,Zone 3,4,0,4,4451,Company Owned,59,1,0,1,243,40.0,2007.0,18,0,B,6,19,23056
WH_117747,EID_67747,Rural,Large,North,Zone 6,5,1,3,5324,Company Owned,68,0,0,1,120,31.0,2013.0,25,0,A,4,28,33121
WH_109154,EID_59154,Rural,Small,West,Zone 6,2,0,4,5343,Company Owned,50,1,0,1,84,31.0,,20,0,A+,4,9,26079
WH_103136,EID_53136,Rural,Mid,South,Zone 2,8,0,2,5517,Company Owned,32,0,1,1,177,22.0,1998.0,14,1,B,4,32,16145
WH_109262,EID_59262,Rural,Mid,West,Zone 3,7,0,3,5236,Company Owned,37,0,0,1,208,33.0,2011.0,18,0,B+,4,19,21094
WH_108722,EID_58722,Rural,Mid,West,Zone 3,0,0,2,5375,Rented,47,0,0,1,173,32.0,,38,0,A,2,27,52145
WH_113138,EID_63138,Rural,Large,North,Zone 6,6,0,3,4125,Company Owned,64,0,0,0,120,22.0,2009.0,23,0,B+,5,6,29073
WH_109301,EID_59301,Rural,Large,West,Zone 6,4,0,2,6653,Company Owned,68,0,0,1,204,31.0,2018.0,6,0,A,3,23,9143
WH_111638,EID_61638,Rural,Small,West,Zone 6,6,1,4,5021,Rented,36,0,0,0,191,32.0,2021.0,4,0,B+,2,15,5083
WH_111478,EID_61478,Urban,Large,North,Zone 6,8,0,2,3045,Rented,65,0,0,0,242,26.0,1999.0,36,0,B,4,28,45063
WH_107556,EID_57556,Rural,Small,South,Zone 1,7,0,2,5557,Rented,30,0,0,0,171,19.0,2018.0,12,0,C,2,21,16071
WH_117026,EID_67026,Rural,Small,North,Zone 6,4,0,2,3605,Company Owned,64,0,0,0,153,24.0,,18,0,C,5,13,22061
WH_108379,EID_58379,Urban,Mid,East,Zone 4,7,0,5,8196,Company Owned,38,0,0,1,178,32.0,2018.0,6,0,B,1,26,7090
WH_103325,EID_53325,Rural,Large,West,Zone 6,3,0,3,4504,Company Owned,18,0,0,0,245,29.0,2004.0,39,0,B+,2,23,48099
WH_105803,EID_55803,Rural,Mid,South,Zone 4,4,0,3,5323,Company Owned,52,1,0,1,200,34.0,2017.0,13,0,A,1,26,19110
WH_122409,EID_72409,Rural,Large,North,Zone 5,3,0,3,5387,Rented,20,0,0,1,72,32.0,,12,1,B+,5,24,15092
WH_118480,EID_68480,Rural,Mid,North,Zone 4,1,0,4,3886,Rented,44,0,0,0,232,18.0,,23,0,B,3,26,27151
WH_115330,EID_65330,Rural,Mid,South,Zone 2,5,0,4,5153,Rented,20,0,0,1,233,,2010.0,22,1,A+,2,32,29110
WH_104316,EID_54316,Rural,Large,North,Zone 6,1,0,4,5232,Company Owned,33,0,0,1,127,46.0,,27,0,B,3,28,32103
WH_104674,EID_54674,Rural,Large,West,Zone 5,8,0,7,5774,Company Owned,44,0,0,0,220,31.0,2018.0,6,1,C,2,24,8148
WH_117922,EID_67922,Rural,Small,West,Zone 6,1,0,3,3636,Rented,67,0,0,0,90,37.0,,33,0,C,5,2,45145
WH_108968,EID_58968,Rural,Large,South,Zone 5,0,2,5,4453,Rented,31,0,0,0,172,30.0,,19,0,B+,4,25,23111
WH_109982,EID_59982,Rural,Small,North,Zone 6,6,1,2,5211,Rented,18,0,0,0,209,14.0,,15,0,C,2,13,19120
WH_117382,EID_67382,Rural,Large,West,Zone 5,2,0,3,4673,Company Owned,47,1,0,1,214,55.0,,20,0,C,2,10,25083
WH_104682,EID_54682,Rural,Large,North,Zone 6,8,0,2,5064,Company Owned,21,0,0,1,90,31.0,2021.0,4,0,C,1,23,5077
WH_124955,EID_74955,Rural,Small,South,Zone 1,1,0,2,6225,Company Owned,16,1,0,1,92,35.0,,10,0,C,2,31,12113
WH_103360,EID_53360,Rural,Large,South,Zone 6,4,0,2,4807,Company Owned,22,0,0,0,167,23.0,2002.0,35,1,B,6,23,45129
WH_117564,EID_67564,Rural,Mid,South,Zone 4,5,1,2,5083,Company Owned,41,1,0,1,156,44.0,,16,1,B+,3,26,19062
WH_117126,EID_67126,Rural,Small,West,Zone 1,7,1,6,4559,Rented,16,0,0,1,130,27.0,2013.0,11,1,C,2,30,15119
WH_107202,EID_57202,Urban,Large,North,Zone 6,3,4,2,4512,Rented,33,0,0,1,105,32.0,2009.0,18,0,B+,2,28,21120
WH_104764,EID_54764,Rural,Large,North,Zone 6,3,1,4,5387,Company Owned,39,0,0,1,168,29.0,2006.0,22,0,C,4,6,28102
WH_121122,EID_71122,Rural,Large,North,Zone 6,1,0,4,5084,Rented,37,0,0,1,182,19.0,,13,0,C,4,28,17086
WH_122601,EID_72601,Rural,Large,North,Zone 6,8,0,3,3251,Company Owned,23,0,0,1,162,21.0,2001.0,24,1,B,5,23,31121
WH_111517,EID_61517,Rural,Mid,West,Zone 4,7,1,2,4860,Rented,30,0,0,0,212,21.0,2013.0,21,0,C,1,26,28064
WH_124789,EID_74789,Rural,Mid,South,Zone 2,7,4,2,4820,Company Owned,43,0,0,1,210,30.0,,4,1,A,4,12,6076
WH_114426,EID_64426,Urban,Mid,West,Zone 3,3,0,3,4276,Company Owned,47,0,0,1,269,36.0,2004.0,14,1,B,5,19,16094
WH_115578,EID_65578,Rural,Small,North,Zone 6,6,0,2,6174,Company Owned,26,0,0,1,171,58.0,2018.0,5,1,C,3,13,7092
WH_100824,EID_50824,Rural,Mid,South,Zone 3,7,0,2,5620,Rented,38,0,0,0,264,20.0,2023.0,0,0,,0,19,5108
WH_124711,EID_74711,Rural,Mid,South,Zone 2,1,0,4,4587,Company Owned,23,1,0,1,70,24.0,,5,0,A,2,32,7079
WH_118429,EID_68429,Rural,Large,West,Zone 6,3,1,2,4985,Company Owned,51,0,0,1,117,24.0,2015.0,12,0,B+,3,6,15098
WH_113037,EID_63037,Rural,Mid,North,Zone 2,8,0,2,6483,Rented,31,0,0,0,153,18.0,2006.0,27,0,A,3,1,36125
WH_101612,EID_51612,Rural,Small,South,Zone 6,6,0,2,3233,Company Owned,60,0,0,1,222,36.0,,14,1,A+,2,9,18076
WH_122123,EID_72123,Rural,Mid,North,Zone 2,1,1,3,4516,Company Owned,63,0,0,0,198,43.0,,27,0,C,2,1,34107
WH_119160,EID_69160,Rural,Large,West,Zone 5,3,1,2,6917,Company Owned,46,0,0,1,197,24.0,2017.0,10,1,B,4,14,12068
WH_117756,EID_67756,Rural,Mid,North,Zone 4,1,3,2,3213,Company Owned,29,0,0,1,158,28.0,,15,0,C,2,26,19073
WH_111622,EID_61622,Rural,Large,North,Zone 5,2,1,3,5774,Company Owned,28,0,0,1,78,30.0,,14,0,A+,4,17,17109
WH_119855,EID_69855,Rural,Large,North,Zone 6,6,0,2,5846,Company Owned,48,0,0,1,189,31.0,1996.0,15,1,A,5,23,19132
WH_101451,EID_51451,Rural,Mid,North,Zone 3,2,2,3,6735,Company Owned,36,0,0,1,220,28.0,,24,0,B+,4,27,29122
WH_104876,EID_54876,Rural,Small,West,Zone 1,0,0,3,5129,Rented,39,0,0,1,114,32.0,,6,0,A,2,3,9142
WH_101513,EID_51513,Rural,Mid,North,Zone 2,5,0,3,5183,Rented,67,0,0,1,158,36.0,2002.0,24,0,B+,5,12,29120
WH_102675,EID_52675,Urban,Large,North,Zone 6,4,1,4,3362,Company Owned,51,0,0,0,229,24.0,1998.0,14,0,A,2,28,19122
WH_112398,EID_62398,Rural,Mid,West,Zone 4,5,0,4,3899,Company Owned,18,1,0,1,198,21.0,2000.0,25,1,A+,6,26,32096
WH_109717,EID_59717,Rural,Large,West,Zone 5,0,0,2,5080,Company Owned,21,0,1,1,62,29.0,,0,0,,0,14,3133
WH_106608,EID_56608,Rural,Mid,South,Zone 2,4,1,2,5194,Company Owned,66,0,1,1,75,22.0,,4,0,A,4,32,5069
WH_105089,EID_55089,Rural,Large,North,Zone 5,6,0,2,3508,Company Owned,33,0,0,1,249,30.0,,12,1,B+,2,14,14121
WH_116024,EID_66024,Rural,Mid,West,Zone 2,6,0,4,4551,Company Owned,56,0,0,1,226,26.0,2023.0,0,0,,0,12,5061
WH_123781,EID_73781,Rural,Mid,North,Zone 4,5,0,3,4961,Rented,19,0,0,1,81,23.0,2008.0,20,0,B+,2,26,23096
WH_108713,EID_58713,Rural,Mid,North,Zone 2,0,1,2,5462,Rented,21,0,0,1,142,35.0,,4,0,B+,2,18,5143
WH_116398,EID_66398,Rural,Mid,North,Zone 4,8,3,3,5410,Company Owned,21,0,0,0,148,50.0,,5,0,C,1,26,6149
WH_102256,EID_52256,Rural,Mid,South,Zone 4,1,2,2,3948,Company Owned,70,0,0,0,130,22.0,,22,0,C,4,26,28130
WH_101744,EID_51744,Rural,Large,West,Zone 6,5,0,3,5647,Company Owned,24,0,0,1,260,27.0,2021.0,0,0,,0,29,5063
WH_120471,EID_70471,Rural,Mid,South,Zone 2,1,0,2,6021,Company Owned,54,0,0,0,262,21.0,,38,0,B+,2,32,47103
WH_104862,EID_54862,Rural,Large,West,Zone 5,5,0,5,3285,Rented,62,0,0,1,61,33.0,1998.0,27,0,B,2,14,32085
WH_120178,EID_70178,Rural,Large,North,Zone 6,6,0,2,4457,Rented,24,0,0,0,122,23.0,2006.0,15,1,A+,3,23,19147
WH_100811,EID_50811,Rural,Large,North,Zone 6,0,1,2,4728,Company Owned,64,0,0,1,99,26.0,,35,0,A+,3,6,45063
WH_100868,EID_50868,Rural,Large,North,Zone 6,3,0,4,5235,Rented,38,0,0,1,159,27.0,2000.0,32,0,B,2,23,38134
WH_124480,EID_74480,Rural,Small,South,Zone 1,4,0,3,5175,Company Owned,27,1,0,1,119,32.0,2009.0,19,0,B+,3,21,22140
WH_118891,EID_68891,Rural,Large,West,Zone 6,5,0,4,4020,Company Owned,23,0,0,1,127,44.0,2009.0,19,1,A+,6,23,27107
WH_109734,EID_59734,Urban,Mid,West,Zone 2,5,2,3,5963,Company Owned,54,0,0,1,251,35.0,,4,1,C,3,1,5146
WH_122035,EID_72035,Rural,Mid,South,Zone 3,8,0,2,4356,Rented,17,0,0,0,269,,2011.0,22,0,A,3,19,29141
WH_122459,EID_72459,Rural,Mid,South,Zone 2,7,1,2,5636,Company Owned,52,0,0,0,258,21.0,1999.0,29,1,A,4,1,38106
WH_103280,EID_53280,Rural,Large,North,Zone 6,0,2,2,4234,Rented,62,0,0,0,222,15.0,,11,0,B+,1,6,13149
WH_122592,EID_72592,Rural,Large,West,Zone 6,8,0,4,4187,Company Owned,70,0,0,1,102,28.0,2003.0,35,1,B+,4,6,46139
WH_119080,EID_69080,Rural,Mid,West,Zone 4,6,0,4,4360,Company Owned,15,0,0,1,248,21.0,2015.0,9,0,B,6,26,10128
WH_108785,EID_58785,Urban,Small,East,Zone 1,0,0,6,5413,Company Owned,61,0,0,1,78,39.0,,34,0,A+,2,16,46065
WH_107140,EID_57140,Rural,Mid,North,Zone 3,5,3,3,8011,Rented,29,0,0,0,185,21.0,,6,0,C,4,27,7059
WH_108596,EID_58596,Rural,Large,North,Zone 6,1,0,3,5610,Company Owned,23,0,0,0,213,25.0,,11,0,C,3,28,14092
WH_116938,EID_66938,Rural,Large,North,Zone 6,0,1,4,5930,Rented,42,0,0,0,210,20.0,,4,0,B,1,29,5103
WH_124195,EID_74195,Rural,Large,North,Zone 6,7,3,3,3368,Company Owned,69,0,0,1,192,38.0,1999.0,32,1,C,2,29,43072
WH_112528,EID_62528,Rural,Large,North,Zone 6,4,1,2,5234,Company Owned,45,0,0,0,146,26.0,2012.0,25,0,A,3,23,32099
WH_103504,EID_53504,Rural,Mid,North,Zone 3,0,1,3,5673,Company Owned,41,0,0,0,240,37.0,,6,0,A,6,27,8134
WH_103524,EID_53524,Rural,Large,West,Zone 5,5,3,4,4976,Rented,35,0,0,0,166,33.0,2022.0,5,0,B,2,14,6124
WH_112025,EID_62025,Rural,Small,West,Zone 1,0,0,6,5530,Company Owned,68,0,0,1,135,24.0,,25,0,A,2,30,32147
WH_109210,EID_59210,Rural,Small,East,Zone 6,4,0,5,4463,Rented,24,0,0,0,128,25.0,2005.0,24,0,A,4,15,30148
WH_116760,EID_66760,Rural,Mid,West,Zone 3,3,1,4,4915,Company Owned,27,0,0,1,162,26.0,2013.0,23,0,B,6,19,27068
WH_105420,EID_55420,Rural,Mid,South,Zone 4,0,1,2,5700,Company Owned,31,0,0,1,262,35.0,,10,0,B,6,26,12136
WH_106724,EID_56724,Rural,Mid,West,Zone 3,1,0,6,3638,Company Owned,63,0,0,1,94,27.0,,19,0,B+,4,19,22118
WH_124831,EID_74831,Rural,Large,West,Zone 5,1,2,4,6219,Company Owned,20,0,0,1,189,39.0,,4,0,C,3,24,5114
WH_105079,EID_55079,Rural,Large,North,Zone 6,5,0,2,4763,Rented,59,0,0,1,165,31.0,2018.0,5,0,A,3,23,6149
WH_124068,EID_74068,Rural,Mid,North,Zone 4,6,0,3,8838,Rented,16,0,0,0,127,18.0,1996.0,15,0,B+,5,26,17129
WH_102558,EID_52558,Rural,Large,North,Zone 5,4,0,2,5749,Company Owned,39,0,0,1,232,42.0,2007.0,30,1,A+,5,24,39117
WH_123899,EID_73899,Rural,Large,North,Zone 6,4,1,3,6493,Rented,53,0,1,1,136,22.0,,14,0,C,5,6,18067
WH_110036,EID_60036,Rural,Small,West,Zone 6,3,0,6,4066,Rented,31,0,0,1,131,42.0,2000.0,24,1,A,6,9,32066
WH_112321,EID_62321,Rural,Small,South,Zone 6,6,1,3,4240,Company Owned,54,0,0,1,260,31.0,2006.0,28,0,B,2,2,33123
WH_115073,EID_65073,Rural,Large,West,Zone 5,3,0,3,4420,Rented,54,0,0,0,159,19.0,1999.0,30,0,B+,6,5,37149
WH_113078,EID_63078,Rural,Large,North,Zone 6,5,0,2,5203,Company Owned,25,0,0,1,195,33.0,2021.0,6,1,B,2,28,7150
WH_124370,EID_74370,Rural,Mid,South,Zone 2,8,0,2,4830,Rented,19,0,0,0,207,,2000.0,25,1,A+,2,32,33123
WH_117156,EID_67156,Rural,Small,North,Zone 6,5,0,2,5731,Rented,24,0,0,1,187,31.0,2000.0,24,1,A+,4,15,30065
WH_115827,EID_65827,Rural,Large,North,Zone 5,5,1,3,4410,Company Owned,59,0,0,1,231,39.0,2012.0,22,1,A,6,5,30111
WH_113155,EID_63155,Urban,Large,North,Zone 5,0,0,3,4945,Company Owned,63,1,0,1,134,35.0,,10,0,A,2,24,14068
WH_108520,EID_58520,Rural,Mid,North,Zone 2,0,1,2,7057,Rented,26,0,1,1,64,34.0,,12,0,A,1,1,17111
WH_116460,EID_66460,Rural,Small,South,Zone 1,4,2,2,6627,Rented,34,0,0,1,148,31.0,2001.0,21,0,C,2,30,27120
WH_113150,EID_63150,Rural,Large,South,Zone 5,4,1,2,4976,Rented,21,0,0,0,187,,2017.0,20,1,B+,5,10,25131
WH_107319,EID_57319,Rural,Mid,West,Zone 4,6,1,2,4927,Company Owned,61,0,0,0,107,28.0,,4,0,A,1,11,5063
WH_120883,EID_70883,Rural,Large,North,Zone 6,6,1,2,6328,Company Owned,56,0,0,1,165,35.0,2002.0,39,1,A+,6,28,52056
WH_105294,EID_55294,Urban,Large,South,Zone 5,8,2,3,4635,Company Owned,26,0,0,0,116,23.0,,15,0,B+,5,14,18082
WH_104473,EID_54473,Rural,Large,West,Zone 6,3,0,4,5865,Rented,48,0,0,0,55,21.0,1999.0,25,0,B,2,6,29093
WH_111564,EID_61564,Rural,Mid,West,Zone 3,5,3,4,3803,Rented,69,0,0,1,128,22.0,2012.0,17,0,C,4,19,22148
WH_114927,EID_64927,Rural,Large,North,Zone 6,0,0,3,2846,Company Owned,35,0,0,1,122,39.0,,19,0,A+,1,6,27139
WH_115626,EID_65626,Rural,Mid,South,Zone 2,1,0,2,5310,Rented,19,0,0,1,163,28.0,,37,0,B,6,32,46142
WH_121211,EID_71211,Rural,Small,West,Zone 1,0,1,3,6346,Rented,44,0,0,1,267,32.0,,20,0,B+,6,3,23100
WH_112125,EID_62125,Rural,Large,North,Zone 6,7,0,3,2989,Company Owned,54,0,0,1,163,35.0,2013.0,21,0,B+,6,28,26131
WH_119995,EID_69995,Rural,Mid,North,Zone 2,2,1,2,5092,Company Owned,29,1,0,1,154,27.0,,19,0,B,6,12,23085
WH_109935,EID_59935,Rural,Large,North,Zone 6,7,3,2,3948,Rented,59,0,0,0,259,19.0,,14,0,B,2,29,16089
WH_123367,EID_73367,Rural,Mid,South,Zone 4,0,0,2,4949,Company Owned,66,0,0,0,63,,,5,0,B,6,26,6123
