Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_106735,EID_56735,Rural,Large,North,Zone 5,7,0,3,7658,Company Owned,35,0,0,1,104,58.0,2002.0,23,0,A,4,24,31080
WH_121950,EID_71950,Rural,Mid,North,Zone 2,7,4,2,5005,Company Owned,51,0,0,1,237,40.0,2008.0,16,1,A+,2,12,21094
WH_122438,EID_72438,Rural,Large,West,Zone 5,4,1,3,4865,Company Owned,40,0,0,1,255,37.0,,10,1,A+,3,10,13129
WH_115687,EID_65687,Rural,Small,West,Zone 1,2,0,3,6595,Rented,18,0,0,0,124,23.0,,13,1,C,1,31,19107
WH_119292,EID_69292,Rural,Mid,West,Zone 4,2,0,2,7166,Company Owned,63,0,0,0,213,33.0,,10,0,B,1,11,12104
WH_124915,EID_74915,Rural,Large,South,Zone 5,6,0,2,4779,Rented,44,0,0,0,234,16.0,2017.0,11,0,C,6,10,14129
WH_121674,EID_71674,Rural,Mid,South,Zone 4,4,0,3,4099,Company Owned,29,0,0,1,257,31.0,2009.0,19,0,B,2,26,24120
WH_121019,EID_71019,Rural,Mid,West,Zone 2,3,1,1,6065,Company Owned,67,0,0,0,126,30.0,2007.0,28,0,A,3,18,37104
WH_118902,EID_68902,Rural,Large,West,Zone 6,1,1,4,3272,Company Owned,16,0,0,0,218,23.0,,17,0,C,3,23,22061
WH_100575,EID_50575,Rural,Large,North,Zone 6,0,0,2,5075,Rented,61,0,0,0,70,15.0,,31,0,C,4,28,40106
WH_106077,EID_56077,Rural,Large,North,Zone 6,5,0,4,3504,Company Owned,64,0,0,1,79,,2005.0,27,0,B+,3,28,33151
WH_110475,EID_60475,Rural,Large,North,Zone 6,4,4,3,5703,Company Owned,55,0,0,0,244,24.0,,16,1,A+,5,29,21110
WH_117493,EID_67493,Rural,Large,North,Zone 6,0,0,4,5135,Company Owned,19,1,0,1,88,45.0,,10,0,A+,5,28,14135
WH_120550,EID_70550,Rural,Mid,South,Zone 2,5,0,4,4874,Company Owned,48,0,0,0,109,24.0,2020.0,5,0,B+,2,22,5126
WH_105304,EID_55304,Rural,Small,South,Zone 1,1,0,2,4412,Rented,55,0,0,1,150,27.0,,22,1,A+,3,21,31117
WH_104645,EID_54645,Rural,Mid,North,Zone 3,5,1,2,6139,Rented,37,0,0,1,64,36.0,,19,0,B+,4,27,21075
WH_106483,EID_56483,Rural,Large,North,Zone 6,5,0,4,4942,Company Owned,45,1,0,1,263,33.0,2005.0,24,0,C,5,29,30121
WH_100913,EID_50913,Rural,Large,West,Zone 6,3,0,4,4355,Rented,34,0,0,1,231,23.0,2019.0,6,1,A+,6,6,8113
WH_115970,EID_65970,Rural,Large,West,Zone 5,0,2,2,4893,Rented,43,0,0,0,184,21.0,,14,0,A,4,14,17065
WH_101859,EID_51859,Urban,Mid,West,Zone 3,6,1,2,3941,Company Owned,22,0,0,1,166,29.0,2008.0,20,0,A,5,19,26071
WH_100509,EID_50509,Rural,Large,North,Zone 5,0,0,5,4648,Rented,50,0,0,0,238,21.0,,22,0,C,4,14,29108
WH_117529,EID_67529,Urban,Large,North,Zone 6,2,0,2,5946,Rented,41,0,1,1,123,24.0,,15,0,C,2,23,20085
WH_114263,EID_64263,Rural,Mid,South,Zone 3,8,0,5,5611,Company Owned,62,0,0,0,187,22.0,2004.0,25,0,B+,4,27,32088
WH_112893,EID_62893,Urban,Large,North,Zone 5,4,0,2,5841,Company Owned,20,0,0,1,108,27.0,2016.0,11,1,A+,5,24,15136
WH_110765,EID_60765,Rural,Small,West,Zone 1,3,0,4,4378,Company Owned,70,0,0,1,59,36.0,2005.0,24,1,B+,3,31,31074
WH_107722,EID_57722,Rural,Large,North,Zone 6,8,3,3,4077,Rented,33,0,0,1,269,26.0,2010.0,19,0,C,3,28,23102
WH_107969,EID_57969,Rural,Large,North,Zone 6,5,1,3,7118,Rented,40,0,0,1,202,27.0,2006.0,29,0,B,4,23,35119
WH_110611,EID_60611,Rural,Mid,North,Zone 4,4,0,2,5131,Company Owned,64,0,0,1,217,24.0,2016.0,11,0,C,5,26,14120
WH_118592,EID_68592,Rural,Large,West,Zone 6,8,0,4,3769,Company Owned,21,0,0,0,118,28.0,2018.0,11,0,A,1,6,15063
WH_104347,EID_54347,Rural,Mid,West,Zone 4,5,0,3,4771,Company Owned,38,0,0,0,122,43.0,,6,0,B,3,11,7087
WH_109152,EID_59152,Rural,Mid,South,Zone 4,6,0,4,6130,Rented,16,0,0,1,183,28.0,2001.0,24,0,B,4,26,27071
WH_109189,EID_59189,Rural,Large,North,Zone 6,8,0,2,3822,Rented,22,0,0,0,69,17.0,1998.0,24,1,C,2,28,31058
WH_102697,EID_52697,Rural,Mid,South,Zone 4,6,0,3,4592,Company Owned,33,0,0,1,178,41.0,2009.0,22,1,A+,4,26,30092
WH_121744,EID_71744,Rural,Large,South,Zone 5,1,3,2,5884,Rented,59,0,0,1,152,52.0,,20,1,A+,3,14,26113
WH_123378,EID_73378,Rural,Small,West,Zone 6,6,3,6,4113,Company Owned,40,0,0,1,96,24.0,,14,1,A+,5,15,19112
WH_111409,EID_61409,Rural,Large,West,Zone 6,0,1,6,5513,Rented,30,0,0,0,146,21.0,,14,0,B,3,6,16114
WH_116783,EID_66783,Rural,Large,North,Zone 5,6,0,4,5261,Company Owned,25,0,0,1,251,27.0,2001.0,31,0,A,3,25,41138
WH_102220,EID_52220,Rural,Large,North,Zone 6,4,0,3,4234,Company Owned,19,0,0,1,224,38.0,2020.0,5,1,C,3,29,7134
WH_116747,EID_66747,Rural,Large,West,Zone 5,2,0,4,4902,Rented,70,0,0,1,67,25.0,,24,1,A+,6,25,31149
WH_121663,EID_71663,Rural,Small,South,Zone 1,1,0,2,3798,Rented,43,0,0,1,155,38.0,,33,0,A+,5,21,45087
WH_106478,EID_56478,Rural,Mid,West,Zone 4,5,1,2,6221,Company Owned,36,1,0,1,80,33.0,2001.0,38,1,A+,4,11,51119
WH_106550,EID_56550,Rural,Large,West,Zone 5,8,0,2,4095,Rented,18,0,0,1,215,24.0,2010.0,16,1,B+,6,14,21080
WH_100902,EID_50902,Rural,Mid,West,Zone 4,1,0,3,4191,Rented,23,0,0,0,176,19.0,,15,0,A+,5,26,21100
WH_108362,EID_58362,Rural,Mid,North,Zone 3,4,0,5,3696,Company Owned,44,0,1,0,181,25.0,2001.0,25,1,A+,3,19,32131
WH_121929,EID_71929,Rural,Mid,South,Zone 2,3,0,2,3662,Rented,48,0,0,0,196,16.0,2005.0,29,0,B,2,1,36123
WH_100513,EID_50513,Rural,Small,North,Zone 6,0,1,2,3480,Rented,62,0,0,0,261,22.0,,27,0,C,4,9,34108
WH_121189,EID_71189,Urban,Mid,West,Zone 4,1,1,5,6060,Rented,52,0,0,1,183,25.0,,32,0,B+,2,11,39147
WH_121035,EID_71035,Rural,Mid,South,Zone 4,3,0,2,3070,Company Owned,61,0,0,1,136,32.0,2004.0,28,0,B+,4,26,34146
WH_102115,EID_52115,Rural,Large,South,Zone 5,0,1,2,3830,Rented,41,0,0,0,222,18.0,,25,0,C,2,10,32131
WH_112988,EID_62988,Urban,Mid,South,Zone 2,8,0,4,4667,Company Owned,21,0,0,0,264,19.0,1996.0,24,1,A+,5,32,31058
WH_103501,EID_53501,Rural,Mid,West,Zone 3,3,5,4,5414,Rented,62,0,0,1,172,41.0,,10,1,A+,3,19,13151
WH_106685,EID_56685,Rural,Mid,North,Zone 2,8,0,3,4833,Company Owned,38,0,0,0,269,28.0,2023.0,0,0,,0,22,5146
WH_100251,EID_50251,Rural,Mid,North,Zone 3,2,0,3,7822,Company Owned,35,0,0,0,76,50.0,,37,1,A+,5,27,49091
WH_108225,EID_58225,Rural,Large,North,Zone 5,4,2,3,7895,Company Owned,44,0,0,1,254,30.0,2010.0,17,0,C,3,17,23062
WH_109134,EID_59134,Rural,Mid,South,Zone 2,0,0,4,4509,Company Owned,17,0,0,1,126,26.0,,19,0,B+,2,32,23061
WH_113134,EID_63134,Rural,Mid,North,Zone 3,1,0,4,5146,Rented,31,0,0,0,211,21.0,,20,0,A+,6,27,25134
WH_124672,EID_74672,Rural,Small,West,Zone 1,1,0,4,8897,Company Owned,22,0,0,0,57,28.0,,25,0,B+,3,31,29057
WH_118051,EID_68051,Rural,Mid,South,Zone 4,1,0,2,6013,Company Owned,32,0,0,1,183,33.0,,22,1,A,4,26,28145
WH_106715,EID_56715,Rural,Large,North,Zone 6,0,0,3,3867,Company Owned,44,0,0,1,270,29.0,,13,0,C,5,28,16072
WH_108042,EID_58042,Rural,Small,West,Zone 6,5,3,6,4368,Rented,25,0,0,1,219,32.0,,4,0,A,6,9,6103
WH_116791,EID_66791,Rural,Large,South,Zone 5,3,3,2,4999,Company Owned,64,0,0,1,120,23.0,2003.0,28,1,A+,6,25,37094
WH_116116,EID_66116,Rural,Mid,North,Zone 4,4,0,3,3860,Company Owned,26,0,0,0,148,25.0,2005.0,30,1,B,3,26,37059
WH_123309,EID_73309,Rural,Small,South,Zone 1,0,2,2,5698,Company Owned,48,0,0,1,161,58.0,,10,0,B+,3,31,12057
WH_119687,EID_69687,Rural,Large,North,Zone 5,2,0,2,8457,Company Owned,39,0,0,1,108,34.0,,15,0,A,6,14,22102
WH_119861,EID_69861,Rural,Mid,South,Zone 2,4,1,2,4739,Rented,68,0,0,0,190,23.0,,22,0,B,3,32,25070
WH_101256,EID_51256,Rural,Small,West,Zone 6,6,0,4,4600,Rented,70,1,0,1,99,24.0,2010.0,20,0,A,5,8,26077
WH_117708,EID_67708,Rural,Mid,South,Zone 3,3,0,2,4032,Company Owned,59,1,0,1,242,,2011.0,18,0,B,6,19,21128
WH_102992,EID_52992,Rural,Mid,South,Zone 4,3,0,2,3439,Rented,24,0,0,1,83,27.0,2019.0,6,0,C,2,11,8132
WH_100263,EID_50263,Rural,Mid,West,Zone 4,7,0,2,4952,Company Owned,69,0,0,1,90,42.0,2016.0,13,0,A,4,11,18122
WH_111604,EID_61604,Rural,Mid,North,Zone 4,4,4,6,4952,Rented,37,0,0,1,247,25.0,2016.0,9,1,B,5,26,10079
WH_116238,EID_66238,Rural,Mid,West,Zone 3,0,0,3,3963,Company Owned,65,1,0,1,241,22.0,,19,0,C,6,19,24092
WH_122513,EID_72513,Rural,Small,East,Zone 1,6,0,7,4192,Company Owned,37,0,0,0,147,54.0,,16,1,A+,6,31,21077
WH_101097,EID_51097,Rural,Mid,North,Zone 3,0,2,3,4509,Company Owned,68,0,0,0,246,33.0,,11,0,B+,6,27,13088
WH_104291,EID_54291,Rural,Small,North,Zone 1,8,1,3,5473,Rented,29,0,0,1,266,24.0,2009.0,16,0,A,2,16,20085
WH_108815,EID_58815,Rural,Mid,North,Zone 4,5,4,3,6889,Company Owned,54,0,0,1,263,28.0,,4,1,C,1,26,5069
WH_106689,EID_56689,Rural,Small,South,Zone 6,4,0,4,4857,Company Owned,45,0,0,1,224,27.0,2011.0,21,0,B+,2,2,26125
WH_111974,EID_61974,Urban,Mid,West,Zone 4,4,1,4,4554,Rented,41,0,0,0,212,24.0,1996.0,28,0,C,4,26,36094
WH_112246,EID_62246,Rural,Mid,West,Zone 4,2,3,6,8197,Rented,70,0,0,0,80,23.0,,14,0,B+,3,26,16089
WH_122148,EID_72148,Rural,Large,North,Zone 6,6,2,4,4378,Rented,32,0,0,0,220,17.0,,13,0,B,3,28,15055
WH_118382,EID_68382,Rural,Large,North,Zone 6,5,0,2,5576,Rented,51,1,0,1,182,24.0,2012.0,20,0,B,2,23,23101
WH_112335,EID_62335,Rural,Large,West,Zone 5,0,0,2,3521,Company Owned,46,0,0,1,191,31.0,,12,0,A+,4,14,16105
WH_107828,EID_57828,Rural,Large,South,Zone 5,6,2,2,5373,Rented,58,0,0,1,149,41.0,,6,0,B+,1,25,7068
WH_117996,EID_67996,Rural,Large,North,Zone 6,0,0,4,4310,Rented,48,0,0,1,152,25.0,,26,0,B+,4,29,30145
WH_103821,EID_53821,Rural,Large,West,Zone 6,1,0,2,5318,Company Owned,40,0,1,1,132,34.0,,23,0,A,5,23,29110
WH_109760,EID_59760,Rural,Large,West,Zone 5,4,0,4,6361,Company Owned,16,0,0,1,264,,2002.0,22,0,C,6,25,28125
WH_106508,EID_56508,Rural,Large,North,Zone 5,0,2,2,5143,Rented,51,0,0,1,202,21.0,,24,0,B+,6,17,28102
WH_102546,EID_52546,Urban,Large,South,Zone 6,1,0,2,6328,Company Owned,33,0,0,1,186,28.0,,29,0,B,3,29,36063
WH_114438,EID_64438,Rural,Large,South,Zone 5,4,2,2,4034,Company Owned,35,0,0,1,79,27.0,1996.0,24,1,C,4,10,31097
WH_114302,EID_64302,Rural,Large,North,Zone 6,4,0,3,3676,Rented,69,0,0,0,113,18.0,2011.0,15,1,C,4,6,21137
WH_114105,EID_64105,Rural,Mid,South,Zone 3,6,1,2,4825,Rented,41,0,0,0,255,22.0,2014.0,13,0,A,2,19,18096
WH_122859,EID_72859,Rural,Large,North,Zone 6,8,0,2,4298,Rented,31,0,0,0,241,25.0,2009.0,15,0,C,4,23,20135
WH_124701,EID_74701,Urban,Large,South,Zone 5,8,0,2,4535,Company Owned,24,0,0,1,172,24.0,2002.0,25,0,A,3,25,31118
WH_117536,EID_67536,Rural,Large,North,Zone 6,6,3,3,6949,Rented,39,0,0,0,223,16.0,,13,1,A,5,23,17134
WH_117530,EID_67530,Rural,Mid,North,Zone 3,0,0,3,5105,Company Owned,31,0,1,0,201,23.0,,19,0,A,5,27,24081
WH_104449,EID_54449,Rural,Large,West,Zone 6,1,0,4,5446,Company Owned,16,0,0,1,71,27.0,,18,0,A+,6,23,23088
WH_105284,EID_55284,Rural,Mid,South,Zone 3,8,0,2,5698,Company Owned,59,0,0,1,168,38.0,,12,0,B,6,27,14079
WH_114155,EID_64155,Rural,Large,West,Zone 6,4,0,2,4784,Company Owned,17,0,0,0,194,26.0,2001.0,25,1,A,4,23,32074
WH_110235,EID_60235,Rural,Large,South,Zone 5,1,0,2,3937,Company Owned,51,0,0,1,96,43.0,,34,0,C,6,25,44105
WH_109480,EID_59480,Rural,Large,North,Zone 5,5,3,2,5080,Rented,41,0,1,1,255,32.0,,10,0,C,3,25,12128
WH_106646,EID_56646,Rural,Large,North,Zone 6,2,5,3,4817,Rented,36,0,0,0,219,15.0,,18,0,A+,4,28,22143
WH_113461,EID_63461,Rural,Small,North,Zone 6,5,3,3,5111,Company Owned,65,1,0,1,134,,,0,0,,0,8,3121
WH_104010,EID_54010,Rural,Mid,North,Zone 4,7,0,3,6205,Company Owned,17,0,0,1,252,40.0,2017.0,10,0,C,2,26,13125
WH_114910,EID_64910,Urban,Mid,West,Zone 2,1,2,5,5003,Company Owned,51,0,0,1,181,30.0,,30,0,B+,2,1,36126
WH_115716,EID_65716,Rural,Large,North,Zone 6,4,0,4,4198,Company Owned,46,0,0,1,150,25.0,2020.0,4,1,C,1,28,5120
WH_115276,EID_65276,Rural,Mid,South,Zone 3,5,0,2,8717,Company Owned,41,0,0,0,237,24.0,2020.0,5,1,C,2,27,7126
WH_108929,EID_58929,Rural,Mid,West,Zone 2,6,2,3,4231,Rented,30,0,0,0,55,21.0,,20,1,A,6,1,26075
WH_123266,EID_73266,Rural,Large,North,Zone 5,5,0,4,6372,Company Owned,15,1,0,1,250,34.0,2011.0,19,0,A,3,5,24074
WH_116912,EID_66912,Rural,Large,North,Zone 5,3,0,3,6297,Rented,15,0,0,1,186,25.0,2015.0,18,1,A,3,24,27089
WH_112319,EID_62319,Rural,Mid,West,Zone 3,5,0,3,5392,Rented,66,0,0,1,252,33.0,1999.0,27,1,A+,4,27,38072
WH_116641,EID_66641,Rural,Small,North,Zone 6,8,0,3,4285,Rented,44,0,0,1,225,36.0,1999.0,25,1,A+,4,9,32078
WH_123608,EID_73608,Rural,Mid,South,Zone 4,5,0,2,5234,Company Owned,46,0,0,1,110,25.0,2010.0,20,1,A+,4,26,25055
WH_123171,EID_73171,Rural,Small,North,Zone 1,5,0,2,8141,Company Owned,29,1,0,0,94,58.0,2019.0,5,1,B,1,3,6083
WH_107558,EID_57558,Rural,Mid,West,Zone 3,4,2,4,4438,Rented,67,0,0,0,82,21.0,2018.0,5,0,B+,3,19,6122
WH_110299,EID_60299,Rural,Mid,North,Zone 4,0,0,4,6204,Company Owned,53,0,0,1,75,24.0,,10,0,C,5,26,13059
WH_114888,EID_64888,Urban,Large,North,Zone 6,6,4,4,3872,Rented,36,0,0,0,89,25.0,,16,0,B,3,28,18125
WH_100224,EID_50224,Urban,Large,North,Zone 6,1,1,4,5806,Company Owned,50,0,0,1,88,41.0,,20,0,B,6,28,24098
WH_109129,EID_59129,Rural,Mid,North,Zone 4,3,0,4,4611,Company Owned,68,0,0,0,136,23.0,2015.0,19,0,B,6,26,23124
WH_103846,EID_53846,Rural,Large,West,Zone 5,7,1,5,4892,Company Owned,48,0,0,1,133,29.0,,16,1,B+,2,14,20124
WH_120631,EID_70631,Rural,Mid,South,Zone 4,4,0,2,4417,Company Owned,24,0,0,0,105,19.0,2019.0,6,0,B+,2,26,6128
WH_107781,EID_57781,Rural,Mid,North,Zone 2,1,0,2,3755,Company Owned,54,0,0,1,107,31.0,,0,0,,0,1,5068
WH_112216,EID_62216,Rural,Mid,South,Zone 4,8,3,2,4036,Company Owned,34,0,0,1,227,34.0,,16,1,B+,4,26,19149
WH_112052,EID_62052,Rural,Large,North,Zone 6,0,0,2,4176,Company Owned,39,0,0,1,141,40.0,,20,0,B,2,28,24088
WH_101504,EID_51504,Rural,Small,South,Zone 1,7,1,2,4325,Rented,52,0,0,0,113,20.0,2017.0,9,0,C,1,16,12125
WH_103018,EID_53018,Urban,Mid,West,Zone 4,4,3,4,6716,Rented,16,0,0,1,155,32.0,,7,1,B,6,11,9117
WH_112032,EID_62032,Rural,Mid,North,Zone 3,8,0,2,4319,Rented,58,1,1,1,116,37.0,2010.0,18,1,A+,4,27,23095
WH_104630,EID_54630,Rural,Small,West,Zone 6,0,0,2,5097,Rented,47,0,0,1,67,56.0,,23,0,B,6,9,29135
WH_105862,EID_55862,Rural,Small,West,Zone 6,1,3,3,5852,Company Owned,21,0,0,1,235,29.0,,13,1,B,1,15,16106
WH_114144,EID_64144,Rural,Large,North,Zone 6,8,0,4,4419,Company Owned,15,0,0,1,89,33.0,2016.0,11,1,A+,3,29,15073
WH_105979,EID_55979,Urban,Large,West,Zone 6,6,3,4,4192,Company Owned,18,0,0,1,223,38.0,,14,1,B,5,23,16115
WH_103261,EID_53261,Rural,Large,North,Zone 6,8,0,2,4427,Rented,69,0,0,1,112,56.0,2006.0,19,0,B,4,28,23101
WH_120385,EID_70385,Rural,Mid,West,Zone 4,8,1,4,4410,Company Owned,58,0,0,1,138,31.0,2006.0,33,1,B+,2,26,40111
WH_109008,EID_59008,Rural,Mid,West,Zone 4,0,0,7,4695,Rented,48,0,0,1,134,19.0,,35,0,A+,6,26,48151
WH_109003,EID_59003,Rural,Large,South,Zone 5,3,1,2,4875,Rented,39,0,0,1,238,22.0,2002.0,33,0,B,6,10,40089
WH_114131,EID_64131,Rural,Mid,South,Zone 3,3,2,2,4297,Company Owned,68,1,0,0,217,,,17,1,B,2,19,20058
WH_119506,EID_69506,Urban,Mid,West,Zone 4,3,0,5,6769,Rented,31,0,0,0,122,48.0,2014.0,12,1,A+,3,26,16092
WH_110224,EID_60224,Rural,Large,North,Zone 6,1,4,4,4551,Rented,25,0,0,1,91,32.0,,7,0,C,5,29,9090
WH_110607,EID_60607,Rural,Large,North,Zone 6,7,0,2,4754,Rented,21,0,0,1,203,31.0,2000.0,35,0,A,2,28,48087
WH_104159,EID_54159,Urban,Mid,West,Zone 4,8,0,4,3801,Company Owned,28,0,0,0,169,21.0,2002.0,32,0,C,2,26,42131
WH_113462,EID_63462,Urban,Large,North,Zone 5,3,0,4,4287,Company Owned,56,0,0,1,193,28.0,2016.0,13,0,C,2,24,16125
WH_106003,EID_56003,Rural,Mid,North,Zone 2,2,0,3,7139,Rented,39,0,0,0,112,22.0,,27,0,B,4,12,34134
WH_114979,EID_64979,Rural,Small,South,Zone 1,3,1,2,6135,Company Owned,36,0,0,1,129,32.0,2016.0,6,0,C,5,16,8122
WH_122956,EID_72956,Urban,Mid,West,Zone 2,0,1,2,4251,Company Owned,32,0,0,0,202,26.0,,11,0,C,4,12,14103
WH_115425,EID_65425,Rural,Mid,South,Zone 2,2,0,2,4878,Company Owned,17,0,0,1,167,38.0,,23,0,C,5,32,31071
WH_118692,EID_68692,Rural,Large,West,Zone 5,4,0,2,4767,Company Owned,39,0,0,1,124,28.0,1997.0,25,0,B+,5,10,29085
WH_114762,EID_64762,Rural,Large,West,Zone 6,4,1,2,6834,Rented,41,0,0,1,233,25.0,,5,0,B,4,23,6118
WH_109502,EID_59502,Rural,Large,North,Zone 5,7,2,3,4709,Company Owned,65,0,0,1,156,31.0,,12,0,B+,3,24,13096
WH_122881,EID_72881,Rural,Mid,South,Zone 3,8,0,3,5278,Rented,36,0,0,0,80,17.0,,15,0,C,6,19,19085
WH_108345,EID_58345,Rural,Small,West,Zone 1,5,0,5,4708,Company Owned,26,0,0,1,159,31.0,1997.0,29,1,C,2,30,40091
WH_103511,EID_53511,Rural,Mid,South,Zone 2,7,1,2,4836,Rented,47,0,0,1,90,26.0,,9,1,A+,6,12,12137
WH_122500,EID_72500,Rural,Small,South,Zone 6,8,0,2,4815,Company Owned,21,0,0,1,78,28.0,2021.0,0,0,,0,9,6070
WH_100433,EID_50433,Rural,Small,West,Zone 6,5,1,4,4987,Rented,58,0,0,1,229,26.0,,13,0,B+,6,9,15126
WH_124930,EID_74930,Rural,Mid,South,Zone 2,0,2,3,4956,Company Owned,60,0,0,0,201,36.0,,5,0,A+,6,32,6091
WH_111097,EID_61097,Rural,Large,West,Zone 5,6,3,3,5183,Company Owned,51,0,0,1,208,27.0,1998.0,25,1,A+,2,14,33127
WH_124175,EID_74175,Rural,Small,South,Zone 1,8,0,2,4819,Rented,21,0,0,1,236,36.0,2010.0,20,0,A,5,21,25071
WH_119883,EID_69883,Rural,Small,South,Zone 1,1,0,2,4459,Company Owned,41,0,0,1,155,34.0,,17,0,A+,3,21,24128
WH_106950,EID_56950,Rural,Small,West,Zone 6,1,0,6,4339,Company Owned,62,0,0,1,176,31.0,,17,0,B,4,9,20130
WH_101535,EID_51535,Rural,Large,North,Zone 6,3,2,4,4087,Rented,62,0,1,1,125,26.0,,4,0,A,5,28,6074
WH_102878,EID_52878,Rural,Large,West,Zone 6,4,1,6,4143,Company Owned,30,1,0,1,196,,2015.0,12,1,A+,3,23,16101
WH_109532,EID_59532,Rural,Large,South,Zone 5,1,0,2,7295,Rented,63,1,0,1,83,,,5,0,B+,1,25,6081
WH_101272,EID_51272,Rural,Mid,North,Zone 3,4,0,3,3801,Company Owned,33,0,0,1,154,29.0,2004.0,39,0,B,3,19,49087
WH_121724,EID_71724,Rural,Large,West,Zone 5,3,0,3,3319,Rented,26,0,0,0,185,29.0,2010.0,19,1,A+,5,10,26118
WH_103652,EID_53652,Rural,Mid,North,Zone 3,6,2,2,5557,Rented,54,0,0,0,164,16.0,2011.0,21,0,B+,4,27,26149
WH_106237,EID_56237,Rural,Large,West,Zone 5,8,0,4,4167,Rented,25,0,1,1,118,25.0,2014.0,13,0,A,5,24,16074
WH_107317,EID_57317,Rural,Mid,South,Zone 3,1,1,2,3970,Rented,36,0,0,1,235,44.0,,23,0,B+,4,19,28088
WH_112084,EID_62084,Urban,Large,North,Zone 6,6,2,3,5882,Rented,34,0,0,0,223,21.0,,5,1,C,3,28,6062
WH_122010,EID_72010,Rural,Mid,West,Zone 4,1,5,4,4531,Company Owned,24,0,0,1,229,25.0,,21,0,A,3,11,27089
WH_123663,EID_73663,Urban,Small,North,Zone 1,1,0,5,3917,Rented,60,0,0,0,79,18.0,,20,0,B+,1,3,25076
WH_123139,EID_73139,Rural,Large,North,Zone 5,7,0,2,5443,Company Owned,27,0,0,0,248,28.0,2022.0,5,0,C,3,14,6076
WH_113114,EID_63114,Rural,Mid,West,Zone 4,1,0,2,6086,Rented,68,0,0,1,75,28.0,,5,1,C,1,11,7104
WH_115056,EID_65056,Rural,Large,North,Zone 6,8,1,3,5794,Company Owned,24,0,0,1,67,34.0,,5,1,C,1,6,6141
WH_105332,EID_55332,Rural,Mid,North,Zone 4,7,0,2,5130,Rented,17,0,0,0,153,27.0,2022.0,0,0,,0,26,6147
WH_107858,EID_57858,Rural,Small,West,Zone 6,5,0,4,4514,Company Owned,57,1,1,1,103,45.0,2011.0,17,0,B,2,9,20130
WH_122819,EID_72819,Rural,Small,South,Zone 1,4,0,4,4051,Company Owned,21,1,0,1,203,42.0,2008.0,20,1,A,3,21,28136
WH_111579,EID_61579,Urban,Mid,West,Zone 4,8,0,4,8125,Rented,46,1,0,1,202,25.0,,5,1,B,3,11,6083
WH_121321,EID_71321,Rural,Mid,North,Zone 3,1,1,2,5253,Rented,58,0,0,1,57,27.0,,0,0,,0,27,3098
WH_117290,EID_67290,Rural,Large,West,Zone 5,8,0,2,4587,Rented,42,1,0,0,246,28.0,2006.0,25,0,B+,3,10,28100
WH_110950,EID_60950,Rural,Mid,South,Zone 2,8,0,3,2690,Company Owned,48,0,0,1,244,33.0,2016.0,12,1,A+,1,12,18085
WH_105391,EID_55391,Rural,Mid,West,Zone 3,7,0,3,4718,Company Owned,46,0,0,1,77,23.0,2013.0,17,1,A+,3,19,25137
WH_115667,EID_65667,Rural,Small,North,Zone 1,0,0,3,5241,Company Owned,53,0,0,0,151,33.0,,25,0,A,3,3,33079
WH_122716,EID_72716,Rural,Mid,South,Zone 3,4,0,2,6388,Company Owned,57,0,0,1,139,23.0,2003.0,37,1,A+,6,19,49118
WH_123219,EID_73219,Rural,Large,North,Zone 5,0,0,3,4623,Company Owned,33,0,0,0,105,28.0,,7,0,C,1,24,9148
WH_117466,EID_67466,Rural,Mid,West,Zone 3,4,3,5,3920,Rented,38,0,0,0,121,24.0,,5,1,C,2,19,6114
WH_104309,EID_54309,Rural,Small,West,Zone 6,4,0,7,4292,Rented,31,0,0,0,219,27.0,,4,1,B+,1,9,5108
WH_104028,EID_54028,Rural,Mid,North,Zone 3,5,3,4,5213,Company Owned,49,0,0,1,92,35.0,,7,0,A,4,27,9120
WH_115354,EID_65354,Rural,Large,North,Zone 6,2,0,2,4838,Company Owned,20,1,0,1,138,28.0,,11,0,C,1,6,15112
WH_124342,EID_74342,Rural,Small,West,Zone 6,3,0,4,5016,Rented,26,0,0,1,271,20.0,2010.0,18,0,B+,6,8,21083
WH_116682,EID_66682,Rural,Mid,South,Zone 3,6,0,4,4320,Rented,25,0,0,0,217,20.0,2007.0,30,0,B,2,27,36119
WH_119452,EID_69452,Urban,Small,West,Zone 1,5,0,4,4643,Rented,59,0,0,1,259,27.0,1997.0,34,0,B+,2,31,43089
WH_100245,EID_50245,Rural,Mid,South,Zone 4,2,0,2,4176,Company Owned,43,0,0,1,190,31.0,,18,0,A+,3,26,22071
WH_108497,EID_58497,Rural,Large,West,Zone 6,6,0,4,5263,Company Owned,21,0,0,1,76,25.0,2004.0,33,0,B+,6,23,41122
WH_108013,EID_58013,Rural,Small,West,Zone 6,7,2,4,5072,Company Owned,25,0,0,0,268,22.0,2009.0,19,0,B+,5,9,23130
WH_107341,EID_57341,Rural,Large,North,Zone 6,3,3,4,3214,Company Owned,31,0,1,1,88,28.0,2005.0,16,1,B,5,6,19092
